Product Name,Original Price,Clearance Price,Percentage Off,Product Category,Product Code,Rating,Link
"Dupli-Color Scratch Fix All-In-1, Forest Pepper Red (PEA, VEA)",20.99,1.93,91.0,car-care-accessories,047-5181-8,0.0,https://www.canadiantire.ca/en/pdp/dupli-color-scratch-fix-all-in-1-forest-pepper-red-pea-vea-0475181p.html#srp
Autotrends 12V Automotive Lighter,15.99,6.93,57.0,car-care-accessories,037-2624-8,3.3,https://www.canadiantire.ca/en/pdp/autotrends-12v-automotive-lighter-0372624p.html#srp
"Toronto Blue Jays Plastic Travel Water Bottle For MLB Baseball Fans/Collectors, Blue, 28-oz",19.99,9.93,50.0,team-sports-and-golf,084-5615-8,3.6,https://www.canadiantire.ca/en/pdp/toronto-blue-jays-plastic-travel-water-bottle-for-mlb-baseball-fans-collectors-blue-28-oz-0845615p.html#srp
"Petco Cozy Reversible Plaid Dog Coat Jacket, Large/X-Large, Red",19.99,9.93,50.0,pet-care,142-3973-8,4.2,https://www.canadiantire.ca/en/pdp/petco-cozy-reversible-plaid-dog-coat-jacket-large-x-large-red-1423973p.html#srp
"Handi-Foil Large Aluminum Pie Plate, 9-in, 3-pk",3.49,1.43,59.0,home-essentials,042-0657-8,5.0,https://www.canadiantire.ca/en/pdp/handi-foil-large-aluminum-pie-plate-9-in-3-pk-0420657p.html#srp
"HeathZenith Wireless Battery 100-ft Push Doorbell Chime Button, White",19.99,9.93,50.0,hardware,052-2022-2,1.0,https://www.canadiantire.ca/en/pdp/heathzenith-wireless-battery-100-ft-push-doorbell-chime-button-white-0522022p.html#srp
TaylorMade Golf Hat,29.99,8.93,70.0,team-sports-and-golf,086-0201X,3.3,https://www.canadiantire.ca/en/pdp/taylormade-golf-hat-0860201p.html#srp
"Febreze Light Car Vent Clip Air Freshener, Bamboo, 2-pk",6.79,3.43,49.0,car-care-accessories,037-6668-0,4.3,https://www.canadiantire.ca/en/pdp/febreze-light-car-vent-clip-air-freshener-bamboo-2-pk-0376668p.html#srp
"Petco Squeak Plush Zebra Dog Toy, Medium",13.99,8.93,36.0,pet-care,142-3965-8,4.2,https://www.canadiantire.ca/en/pdp/petco-squeak-plush-zebra-dog-toy-medium-1423965p.html#srp
"Minwax® Pre-Tinted Water-Based Interior Wood Stain, Vermont Maple, 946-mL/1-qt",21.99,7.93,64.0,paint,048-0824-8,4.2,https://www.canadiantire.ca/en/pdp/minwax-pre-tinted-water-based-interior-wood-stain-vermont-maple-946-ml-1-qt-0480824p.html#srp
Plano 3448 6-Compartment Pocket StowAway,4.99,2.93,41.0,fishing,077-7566-0,2.8,https://www.canadiantire.ca/en/pdp/plano-3448-6-compartment-pocket-stowaway-0777566p.html#srp
"Dupli-Color Perfect Match Premium Acrylic Lacquer Automotive Aerosol Spray Paint, Dark Canyon Red (2H,EH), 227-g",21.99,3.93,82.0,car-care-accessories,047-2676-0,2.5,https://www.canadiantire.ca/en/pdp/dupli-color-perfect-match-premium-acrylic-lacquer-automotive-aerosol-spray-paint-dark-canyon-red-2h-eh-227-g-0472676p.html#srp
"Abu Garcia Max Spincast Fishing Rod and Reel Combo, Pre-Spooled, Anti-Reverse, Medium, 6-ft, 2-pc",54.99,29.93,46.0,fishing,077-2688-0,1.6,https://www.canadiantire.ca/en/pdp/abu-garcia-max-spincast-fishing-rod-and-reel-combo-pre-spooled-anti-reverse-medium-6-ft-2-pc-0772688p.html#srp
"Hot Wheels Vent Clip Air Freshener, Silver Bullet",5.99,2.43,59.0,car-care-accessories,037-6678-6,3.5,https://www.canadiantire.ca/en/pdp/hot-wheels-vent-clip-air-freshener-silver-bullet-0376678p.html#srp
"Plano Fishing Tackle Waist Pack, Blue",24.99,17.93,28.0,fishing,077-2980-2,4.5,https://www.canadiantire.ca/en/pdp/plano-fishing-tackle-waist-pack-blue-0772980p.html#srp
"Petco Wildlife Flattie Squeak Plush Beaver Dog Toy, Small",9.99,6.43,36.0,pet-care,142-3966-6,3.8,https://www.canadiantire.ca/en/pdp/petco-wildlife-flattie-squeak-plush-beaver-dog-toy-small-1423966p.html#srp
"For Living Cherry Blossom Indoor Floor Mat, Assorted Sizes",,25.99,,home-decor,068-7755-2,4.1,https://www.canadiantire.ca/en/pdp/for-living-cherry-blossom-indoor-floor-mat-assorted-sizes-0687753p.html#srp
"Globe Electric PAR20 E26 Base Dimmable LED Flood Light Bulbs, Tunable White, 50W, 2-pk",12.99,6.43,51.0,electrical,052-9487-4,2.3,https://www.canadiantire.ca/en/pdp/globe-electric-par20-e26-base-dimmable-led-flood-light-bulbs-tunable-white-50w-2-pk-0529487p.html#srp
Petco Plush Giant Rat Cat Toy with Catnip,5.99,3.93,34.0,pet-care,142-3855-0,4.3,https://www.canadiantire.ca/en/pdp/petco-plush-giant-rat-cat-toy-with-catnip-1423855p.html#srp
"Mastercraft Cold Chisels, 7/8 x 14 x 3/4-in",18.99,10.93,42.0,,058-1451-4,5.0,https://www.canadiantire.ca/en/pdp/mastercraft-cold-chisels-7-8-x-14-x-3-4-in-0581451p.html#srp
"Graco TrueCoat 360 Spray Tips, 2-pk",35.99,17.93,50.0,paint,049-2554-6,2.7,https://www.canadiantire.ca/en/pdp/graco-truecoat-360-spray-tips-2-pk-0492554p.html#srp
"Black Max Combination Wrench Set, 32-pc, SAE, CRV",,24.93,,tools,299-7702-8,4.0,https://www.canadiantire.ca/en/pdp/black-max-combination-wrench-set-32-pc-sae-crv-2997702p.html#srp
"Peek Metal Polish, 50-mL",11.49,4.93,57.0,car-care-accessories,039-0778-0,4.7,https://www.canadiantire.ca/en/pdp/peek-metal-polish-50-ml-0390778p.html#srp
"High & Mighty DrywAll Hanger, For Hanging Frames, No Tools Required, 60-lb Capacity, Silver, 1-pk",6.29,2.43,61.0,hardware,161-1048-8,0.0,https://www.canadiantire.ca/en/pdp/high-mighty-drywall-hanger-for-hanging-frames-no-tools-required-60-lb-capacity-silver-1-pk-1611048p.html#srp
"Rawlings Helmet Extender, Left",24.99,11.93,52.0,team-sports-and-golf,080-1027-0,4.3,https://www.canadiantire.ca/en/pdp/rawlings-helmet-extender-left-0801027p.html#srp
"Nu Finish Trim Doctor Car Trim Protectant & Restorer, 355-mL",14.99,6.93,54.0,car-care-accessories,039-1228-4,4.1,https://www.canadiantire.ca/en/pdp/nu-finish-trim-doctor-car-trim-protectant-restorer-355-ml-0391228p.html#srp
"Trac Grabber Car Traction Aid for Snow, Mud & Sand, 2-pc",74.99,28.93,61.0,car-care-accessories,030-1109-6,3.3,https://www.canadiantire.ca/en/pdp/trac-grabber-car-traction-aid-for-snow-mud-sand-2-pc-0301109p.html#srp
"Cadbury Chocolate Creme Egg, 34-g",1.79,0.89,50.0,food-drink,051-4185-4,4.8,https://www.canadiantire.ca/en/pdp/cadbury-chocolate-creme-egg-34-g-0514185p.html#srp
"CANVAS Ceramic Rubberized Toothbrush Holder, White",10.99,5.93,46.0,home-decor,063-6231-4,0.0,https://www.canadiantire.ca/en/pdp/canvas-ceramic-rubberized-toothbrush-holder-white-0636231p.html#srp
"HOME COLLECTIONS Wall Shelf Bracket, Espresso, 16-in x 48-in",27.99,9.93,65.0,home-organization,068-7083-0,4.5,https://www.canadiantire.ca/en/pdp/home-collections-wall-shelf-bracket-espresso-16-in-x-48-in-0687083p.html#srp
MAXIMUM Impact Driver Holder/Drill Holster w/ Pockets 12x7x2-in,19.99,12.93,35.0,tools,058-0432-6,4.8,https://www.canadiantire.ca/en/pdp/maximum-impact-driver-holder-drill-holster-w-pockets-12x7x2-in-0580432p.html#srp
"PAWS UP! 1-in Sliced Beef Femur Marrow Bones Dog Treats, 6-Pk, 396-g",12.99,6.93,47.0,pet-care,142-2091-2,3.9,https://www.canadiantire.ca/en/pdp/paws-up-1-in-sliced-beef-femur-marrow-bones-dog-treats-6-pk-396-g-1422091p.html#srp
"Petco Unstuffed Squeak Plush Raccoon Dog Toy, Small",11.99,5.93,51.0,pet-care,142-3869-8,4.4,https://www.canadiantire.ca/en/pdp/petco-unstuffed-squeak-plush-raccoon-dog-toy-small-1423869p.html#srp
"Refresh Your Car! Hanging Car Air Freshener, 3-pk",3.79,2.43,36.0,car-care-accessories,037-0725X,4.4,https://www.canadiantire.ca/en/pdp/refresh-your-car-hanging-car-air-freshener-3-pk-0370725p.html#srp
"ShelterLogic Clearview EZ-Glide Water Resistant Sliding Shelter Door Kit, w/EZ Glide Doorfor ClearView 11-ft Wide Shelters",94.99,44.93,53.0,car-care-accessories,037-1160-6,4.7,https://www.canadiantire.ca/en/pdp/shelterlogic-clearview-ez-glide-water-resistant-sliding-shelter-door-kit-w-ez-glide-doorfor-clearview-11-ft-wide-shelters-0371160p.html#srp
"HOME COLLECTIONS Metal Standard Shelf Track White, 24-in",4.99,1.43,71.0,home-organization,068-0291-6,3.7,https://www.canadiantire.ca/en/pdp/home-collections-metal-standard-shelf-track-white-24-in-0680291p.html#srp
"Petco Unstuffed Squeak Plush Fox Dog Toy, Large",13.99,7.93,43.0,pet-care,142-3871-0,4.2,https://www.canadiantire.ca/en/pdp/petco-unstuffed-squeak-plush-fox-dog-toy-large-1423871p.html#srp
"Captodor Odour Destroyer After Sports/Hockey Hands Hydro Gel, 90-mL",9.99,1.93,81.0,hockey,083-8571-4,4.0,https://www.canadiantire.ca/en/pdp/captodor-odour-destroyer-after-sports-hockey-hands-hydro-gel-90-ml-0838571p.html#srp
"Forcefield PVC and Foam Lined Unisex Work Gloves, Large, Orange",12.99,6.43,51.0,outdoor-tools,059-2878-2,4.0,https://www.canadiantire.ca/en/pdp/forcefield-pvc-and-foam-lined-unisex-work-gloves-large-orange-0592878p.html#srp
"Bulbs Are Easy TASC, Watermelon Seed Plug Kit, Beginner Gardeners, 6 Bulbs",9.99,1.93,81.0,gardening,159-1624-4,3.8,https://www.canadiantire.ca/en/pdp/bulbs-are-easy-tasc-watermelon-seed-plug-kit-beginner-gardeners-6-bulbs-1591624p.html#srp
"Rapid Fix UV Fiber Patch, 3-in x 6-in",16.99,4.93,71.0,auto-maintenance,038-0051-0,3.0,https://www.canadiantire.ca/en/pdp/rapid-fix-uv-fiber-patch-3-in-x-6-in-0380051p.html#srp
"Pioneer TS-G1320S 2-Way Coaxial 250W Car Speaker, 5-1/4-in",59.99,24.93,58.0,car-care-accessories,035-0395-8,4.7,https://www.canadiantire.ca/en/pdp/pioneer-ts-g1320s-2-way-coaxial-250w-car-speaker-5-1-4-in-0350395p.html#srp
"DEWALT 12-in 32T & 2 x 80T Carbide Tipped Circular Saw Blade Set for Wood, 3-pk",,91.99,,tools,399-3809-2,4.7,https://www.canadiantire.ca/en/pdp/dewalt-12-in-32t-2-x-80t-carbide-tipped-circular-saw-blade-set-for-wood-3-pk-3993809p.html#srp
"CANVAS Palm Breeze Outdoor Side Plates, 1-pc",4.99,2.43,51.0,backyard-living,059-7344-2,5.0,https://www.canadiantire.ca/en/pdp/canvas-palm-breeze-outdoor-side-plates-1-pc-0597344p.html#srp
Delta McKenzie ShotBlocker® TravelPro Portable 4-Sided Arrow Target For Archery Practice,99.99,69.93,30.0,hunting,075-4032-2,3.6,https://www.canadiantire.ca/en/pdp/delta-mckenzie-shotblocker-travelpro-portable-4-sided-arrow-target-for-archery-practice-0754032p.html#srp
"Burcam 750751P 3/4-in PVC Foot Valve, Grey",12.99,8.43,35.0,plumbing,062-5012-4,3.7,https://www.canadiantire.ca/en/pdp/burcam-750751p-3-4-in-pvc-foot-valve-grey-0625012p.html#srp
"HOME COLLECTIONS Metal Standard Shelf Track White, 36-in",6.59,2.43,63.0,home-organization,068-0294-0,5.0,https://www.canadiantire.ca/en/pdp/home-collections-metal-standard-shelf-track-white-36-in-0680294p.html#srp
Lucas Oil Fuel Treatment & Oil Stabilizer Set,,12.93,,auto-maintenance,399-9529-2,4.2,https://www.canadiantire.ca/en/pdp/lucas-oil-fuel-treatment-oil-stabilizer-set-3999529p.html#srp
"Kimpex 901165 Type ST P43T Halogen Bulb, 60/60W",6.99,2.43,65.0,automotive-outdoor-adventure,026-2052-4,0.0,https://www.canadiantire.ca/en/pdp/kimpex-901165-type-st-p43t-halogen-bulb-60-60w-0262052p.html#srp
"HOME COLLECTIONS Melamine Wall Shelf Board, White, 10-in x 36-in",15.99,6.93,57.0,home-organization,068-0625-4,5.0,https://www.canadiantire.ca/en/pdp/home-collections-melamine-wall-shelf-board-white-10-in-x-36-in-0680625p.html#srp
"Feit Electric MR11 GU10 Base Dimmable LED Flood Light Bulb, 3000K, 240 Lumens, Warm White, 25W",15.49,7.93,49.0,electrical,052-8576-8,0.0,https://www.canadiantire.ca/en/pdp/feit-electric-mr11-gu10-base-dimmable-led-flood-light-bulb-3000k-240-lumens-warm-white-25w-0528576p.html#srp
"Triton Black Streak Boat Remover, Clear, 950-ml",17.99,6.93,61.0,seasonal-recreation,079-0182-0,1.5,https://www.canadiantire.ca/en/pdp/triton-black-streak-boat-remover-clear-950-ml-0790182p.html#srp
AutoTrends USB Air Purifier Replacement Filter,10.99,1.93,82.0,car-care-accessories,037-2695-8,0.0,https://www.canadiantire.ca/en/pdp/autotrends-usb-air-purifier-replacement-filter-0372695p.html#srp
"Petco Squeak Plush Hedgehog Dog Toy, Medium",13.99,8.93,36.0,pet-care,142-4410-2,3.7,https://www.canadiantire.ca/en/pdp/petco-squeak-plush-hedgehog-dog-toy-medium-1424410p.html#srp
Police Security Cavalier 100 Lumen Penlight,10.99,,,hardware,065-3148-8,3.0,https://www.canadiantire.ca/en/pdp/police-security-cavalier-100-lumen-penlight-0653148p.html#srp
For Living Stainless Steel Soap Dish,10.99,5.93,46.0,home-decor,063-2296-4,2.5,https://www.canadiantire.ca/en/pdp/for-living-stainless-steel-soap-dish-0632296p.html#srp
"Shock Doctor Core Supporter without Cup Pocket, Senior",14.99,0.93,94.0,hockey,083-8600X,4.0,https://www.canadiantire.ca/en/pdp/shock-doctor-core-supporter-without-cup-pocket-senior-0838600p.html#srp
"Bona PowerPlus Antibacterial Hard Surface Floor Cleaner, Assorted Sizes",12.99,5.93,54.0,cleaning,153-1406X,3.6,https://www.canadiantire.ca/en/pdp/bona-powerplus-antibacterial-hard-surface-floor-cleaner-assorted-sizes-1531406p.html#srp
"Dodge Caravan Plymouth Voyager & Chrysler Town & Country 1996 thru 2002 Haynes Repair Manual, 30011",32.99,7.93,76.0,auto-maintenance,025-9360-0,5.0,https://www.canadiantire.ca/en/pdp/dodge-caravan-plymouth-voyager-chrysler-town-country-1996-thru-2002-haynes-repair-manual-30011-0259360p.html#srp
"Hillman Canvas Kit, For Plaster and DrywAll, Assorted Kit, 18x24-in, Assorted Finish",8.29,2.43,71.0,hardware,161-0745-4,0.0,https://www.canadiantire.ca/en/pdp/hillman-canvas-kit-for-plaster-and-drywall-assorted-kit-18x24-in-assorted-finish-1610745p.html#srp
"CAMCO 25553 Precision RV Curved Ball Levels, 2-pk",29.99,13.93,54.0,automotive-outdoor-adventure,040-8390-6,3.0,https://www.canadiantire.ca/en/pdp/camco-25553-precision-rv-curved-ball-levels-2-pk-0408390p.html#srp
Life Gear 2-in-1 LED Flashlight/Lantern,,9.93,,hardware,399-9214-0,4.5,https://www.canadiantire.ca/en/pdp/life-gear-2-in-1-led-flashlight-lantern-3999214p.html#srp
"Squishy Cuties Kids Unicorn Foam Handle Skipping/Jump Rope For Outdoor Play, Age 4+, 8-Ft",12.99,8.93,31.0,toys,050-9144-4,3.0,https://www.canadiantire.ca/en/pdp/squishy-cuties-kids-unicorn-foam-handle-skipping-jump-rope-for-outdoor-play-age-4-8-ft-0509144p.html#srp
Slow Sign Decal,7.99,2.93,63.0,car-care-accessories,037-1961-0,2.0,https://www.canadiantire.ca/en/pdp/slow-sign-decal-0371961p.html#srp
"Bow Copper 90-Degree Elbow, 1/2-in, 25-pk",29.99,9.93,67.0,plumbing,063-1205-8,5.0,https://www.canadiantire.ca/en/pdp/bow-copper-90-degree-elbow-1-2-in-25-pk-0631205p.html#srp
"Triton Mildew Boat Remover, Clear, 950-ml",17.99,6.93,61.0,seasonal-recreation,079-0183-8,2.6,https://www.canadiantire.ca/en/pdp/triton-mildew-boat-remover-clear-950-ml-0790183p.html#srp
"SodaStream Raspberry & Mint Flavour Soda Press Organic Soda Syrup, Vegan, 500mL",9.99,6.93,31.0,kitchen,153-2499-8,3.6,https://www.canadiantire.ca/en/pdp/sodastream-raspberry-mint-flavour-soda-press-organic-soda-syrup-vegan-500ml-1532499p.html#srp
"Downy Defy Damage Total-Wash Fabric Conditioning Beads, Fresh Scent, 650-g",16.99,8.93,47.0,home-essentials,153-1574-4,4.5,https://www.canadiantire.ca/en/pdp/downy-defy-damage-total-wash-fabric-conditioning-beads-fresh-scent-650-g-1531574p.html#srp
Kimpex 9729 Ignition Hr Diaphragm and Gasket Set Kit,,12.49,,automotive-outdoor-adventure,026-4838X,0.0,https://www.canadiantire.ca/en/pdp/kimpex-9729-ignition-hr-diaphragm-and-gasket-set-kit-0264838p.html#srp
"PlumbShop EMCO Handle Hot & Cold Insert Button Set, Small, Twin Pack",3.99,2.43,39.0,plumbing,063-0650-2,5.0,https://www.canadiantire.ca/en/pdp/plumbshop-emco-handle-hot-cold-insert-button-set-small-twin-pack-0630650p.html#srp
"Globe Electric Traditional Round LED Warm White Recessed Lighting Kit, 3-in, White Trim",19.99,4.93,75.0,home-decor,052-9520-4,5.0,https://www.canadiantire.ca/en/pdp/globe-electric-traditional-round-led-warm-white-recessed-lighting-kit-3-in-white-trim-0529520p.html#srp
Browning Ducks Unlimited Duck Call Air Freshener,6.49,3.43,47.0,car-care-accessories,037-3190-2,4.0,https://www.canadiantire.ca/en/pdp/browning-ducks-unlimited-duck-call-air-freshener-0373190p.html#srp
"Triton High-Foaming Boat Wash, Clear, 950-ml",19.99,8.93,55.0,seasonal-recreation,079-0181-2,2.3,https://www.canadiantire.ca/en/pdp/triton-high-foaming-boat-wash-clear-950-ml-0790181p.html#srp
"Tensor™ Elasto-Preene Elbow Kinesiology Self-Adhering Support, Black, 3-pk",13.99,4.93,65.0,hockey,083-9196-2,2.0,https://www.canadiantire.ca/en/pdp/tensor-elasto-preene-elbow-kinesiology-self-adhering-support-black-3-pk-0839196p.html#srp
Autotrends Seat Belt Adjuster,9.99,1.93,81.0,car-care-accessories,037-2603-8,2.0,https://www.canadiantire.ca/en/pdp/autotrends-seat-belt-adjuster-0372603p.html#srp
"Broan Nutone Replacement Range Hood Knobs, 4-pcs, Plastic, Black",16.99,8.43,50.0,kitchen,052-2803-4,5.0,https://www.canadiantire.ca/en/pdp/broan-nutone-replacement-range-hood-knobs-4-pcs-plastic-black-0522803p.html#srp
"Snaplock Rectangle Plastic Food Storage Container with Airtight Seal, Assorted Sizes",9.99,6.43,36.0,kitchen,142-1602X,4.3,https://www.canadiantire.ca/en/pdp/snaplock-rectangle-plastic-food-storage-container-with-airtight-seal-assorted-sizes-1421602p.html#srp
Dynatrap 7W UV Replacement Bulb,13.99,2.43,83.0,gardening,059-6553-0,0.0,https://www.canadiantire.ca/en/pdp/dynatrap-7w-uv-replacement-bulb-0596553p.html#srp
"Dura Pro Ceramic Tile Adhesive, 950-mL",9.99,1.93,81.0,paint,067-1008-0,1.3,https://www.canadiantire.ca/en/pdp/dura-pro-ceramic-tile-adhesive-950-ml-0671008p.html#srp
"Gonzo Natural Magic Odour Eliminating Fragrance Beads, Assorted Scents, 340-g",5.49,1.93,65.0,cleaning,153-0927X,3.4,https://www.canadiantire.ca/en/pdp/gonzo-natural-magic-odour-eliminating-fragrance-beads-assorted-scents-340-g-1530927p.html#srp
"Silverwax Auto Car Shock Treatment Against Odours-Spray, Fresh Laundry Scent",15.99,8.93,44.0,car-care-accessories,039-8109-6,3.1,https://www.canadiantire.ca/en/pdp/silverwax-auto-car-shock-treatment-against-odours-spray-fresh-laundry-scent-0398109p.html#srp
"ObusForme Vibration Back and AIr Compression Full Back Heated Cushion, Universal Fit, 6 Heat Levels",149.99,54.93,63.0,car-care-accessories,032-3916-8,2.0,https://www.canadiantire.ca/en/pdp/obusforme-vibration-back-and-air-compression-full-back-heated-cushion-universal-fit-6-heat-levels-0323916p.html#srp
"Febreze One 2-pk Scented Oil Dual Scent Air Freshener Refills, Assorted Scents",,12.99,,cleaning,153-0910X,4.7,https://www.canadiantire.ca/en/pdp/febreze-one-2-pk-scented-oil-dual-scent-air-freshener-refills-assorted-scents-1530910p.html#srp
Bushnell Core DS4K No Glow Trail Camera,309.99,209.93,32.0,hunting,375-0925-8,1.0,https://www.canadiantire.ca/en/pdp/bushnell-core-ds4k-no-glow-trail-camera-3750925p.html#srp
"Weiser Downtown Single-Cylinder Square Deadbolt Door Lock, Iron/Black",69.99,39.93,43.0,hardware,046-7476-8,4.6,https://www.canadiantire.ca/en/pdp/weiser-downtown-single-cylinder-square-deadbolt-door-lock-iron-black-0467476p.html#srp
"Downy WrinkleGuard Liquid Fabric Softener, Fresh Scent, 71-Load, 2.10-L",14.99,9.93,34.0,home-essentials,153-1786-0,4.3,https://www.canadiantire.ca/en/pdp/downy-wrinkleguard-liquid-fabric-softener-fresh-scent-71-load-2-10-l-1531786p.html#srp
"Mastercraft Storage Basket with Frame, 18 x 12 x 11-in, Up to 15-kgs",25.99,14.93,43.0,tools,068-1538-6,3.8,https://www.canadiantire.ca/en/pdp/mastercraft-storage-basket-with-frame-18-x-12-x-11-in-up-to-15-kgs-0681538p.html#srp
Alpena LED Modcube Lighting,106.99,39.93,63.0,automotive-outdoor-adventure,020-3791-0,1.0,https://www.canadiantire.ca/en/pdp/alpena-led-modcube-lighting-0203791p.html#srp
"Refresh Your Car! Vent Clip Spray Car Air Freshener, Hawaiian Sunrise",6.99,1.93,72.0,car-care-accessories,037-2733-8,4.5,https://www.canadiantire.ca/en/pdp/refresh-your-car-vent-clip-spray-car-air-freshener-hawaiian-sunrise-0372733p.html#srp
Certified Male 5/8-in Quick Connect Hose Coupling,4.99,1.43,71.0,outdoor-tools,059-3151-4,2.0,https://www.canadiantire.ca/en/pdp/certified-male-5-8-in-quick-connect-hose-coupling-0593151p.html#srp
"HOME COLLECTIONS Wall Shelf L-Bracket, White, 14-in x 16-in",5.99,2.43,59.0,home-organization,068-7079-2,4.7,https://www.canadiantire.ca/en/pdp/home-collections-wall-shelf-l-bracket-white-14-in-x-16-in-0687079p.html#srp
"LEGO® VIDIYO™ Metal Dragon BeatBox - 43109, 86 pcs, Age 7+",24.99,14.93,40.0,toys,050-9229-4,4.5,https://www.canadiantire.ca/en/pdp/lego-vidiyo-metal-dragon-beatbox-43109-86-pcs-age-7-0509229p.html#srp
"Mastercraft Cold Chisels, 3/8 x 6 x 5/16-in",9.99,5.93,41.0,,058-1442-6,2.3,https://www.canadiantire.ca/en/pdp/mastercraft-cold-chisels-3-8-x-6-x-5-16-in-0581442p.html#srp
Yardworks Brass Female 5/8-in Quick Connect Hose Coupling,7.99,1.93,76.0,outdoor-tools,059-3226-8,4.1,https://www.canadiantire.ca/en/pdp/yardworks-brass-female-5-8-in-quick-connect-hose-coupling-0593226p.html#srp
"Feit Electric BA15d Dimmable Pendant Fixture Light Bulb, 350 Lumens, Warm White, 35W",15.49,6.93,55.0,electrical,052-8073-4,4.5,https://www.canadiantire.ca/en/pdp/feit-electric-ba15d-dimmable-pendant-fixture-light-bulb-350-lumens-warm-white-35w-0528073p.html#srp
"PlumbShop Rough Brass Gate Valve with Copper Connection, for Outdoor & Indoor Use, Assorted Sizes",,11.99,,plumbing,063-3747X,5.0,https://www.canadiantire.ca/en/pdp/plumbshop-rough-brass-gate-valve-with-copper-connection-for-outdoor-indoor-use-assorted-sizes-0633747p.html#srp
"Atron Electro Industries 65RR Aztec Style Double Rocker Style Switch Plate, 2 Gang, Satin Nickel",8.99,4.93,45.0,electrical,052-2763-8,0.0,https://www.canadiantire.ca/en/pdp/atron-electro-industries-65rr-aztec-style-double-rocker-style-switch-plate-2-gang-satin-nickel-0522763p.html#srp
"CANVAS Lakeside Wall Ledge with Hooks, White, 24-in",39.99,19.93,50.0,home-organization,068-7644-6,4.0,https://www.canadiantire.ca/en/pdp/canvas-lakeside-wall-ledge-with-hooks-white-24-in-0687644p.html#srp
Sengled Smart LED Starter Kit with Hub & 2 LED Soft White Light Bulbs,49.99,24.93,50.0,electrical,152-2547-6,0.0,https://www.canadiantire.ca/en/pdp/sengled-smart-led-starter-kit-with-hub-2-led-soft-white-light-bulbs-1522547p.html#srp
Bahama and Co. Air Freshener,4.49,2.93,35.0,car-care-accessories,037-0620-8,3.9,https://www.canadiantire.ca/en/pdp/bahama-and-co-air-freshener-0370620p.html#srp
"Snaplock Square Plastic Food Storage Container with Airtight Seal, Assorted Sizes",11.99,7.93,34.0,kitchen,142-1606X,4.8,https://www.canadiantire.ca/en/pdp/snaplock-square-plastic-food-storage-container-with-airtight-seal-assorted-sizes-1421606p.html#srp
"Sylvania T12 G13 Bi-Pin Base Fluorescent Tube Light Bulb, 6500K, Daylight, 20W, 24-in",13.49,6.43,52.0,electrical,052-5110-4,3.9,https://www.canadiantire.ca/en/pdp/sylvania-t12-g13-bi-pin-base-fluorescent-tube-light-bulb-6500k-daylight-20w-24-in-0525110p.html#srp
"Hunters Specialties Deluxe Canvas Hunting Game Bag with Closure Ties, 40 x 48-in",17.99,11.93,34.0,hunting,075-0717-8,3.0,https://www.canadiantire.ca/en/pdp/hunters-specialties-deluxe-canvas-hunting-game-bag-with-closure-ties-40-x-48-in-0750717p.html#srp
